CPU Frequency: 1000mhz
starting lcm thread... 
starting setpoint thread... 
starting print thread... 
initializing imu... 
initializing controller...
initializing motors...
initializing odometry...
attaching imu interupt...
we are running!!!

RUNNING...
SENSORS | ODOMETRY |
  X_DOT  |    X    |
  0.662  | 18.099  |  0.654  |  0.670  
  0.708  | 18.106  |  0.708  |  0.708  
  0.677  | 18.113  |  0.670  |  0.685  
  0.708  | 18.120  |  0.708  |  0.708  
  0.724  | 18.127  |  0.724  |  0.724  
  0.724  | 18.134  |  0.731  |  0.716  
  0.616  | 18.140  |  0.623  |  0.608  
  0.708  | 18.147  |  0.700  |  0.716  
  0.739  | 18.155  |  0.731  |  0.747  
  0.693  | 18.162  |  0.693  |  0.693  
  0.693  | 18.168  |  0.693  |  0.693  
  0.677  | 18.175  |  0.685  |  0.670  
  0.693  | 18.182  |  0.693  |  0.693  
  0.724  | 18.189  |  0.724  |  0.724  
  0.677  | 18.196  |  0.677  |  0.677  
  0.724  | 18.203  |  0.716  |  0.731  
  0.647  | 18.209  |  0.647  |  0.647  
  0.724  | 18.217  |  0.724  |  0.724  
  0.693  | 18.223  |  0.693  |  0.693  
  0.770  | 18.231  |  0.770  |  0.770  
  0.631  | 18.237  |  0.631  |  0.631  
  0.724  | 18.244  |  0.724  |  0.724  
  0.693  | 18.251  |  0.693  |  0.693  
  0.677  | 18.258  |  0.677  |  0.677  
  0.693  | 18.272  |  0.693  |  0.693  
  0.677  | 18.278  |  0.670  |  0.685  
  0.754  | 18.286  |  0.747  |  0.762  
  0.662  | 18.292  |  0.662  |  0.662  
  0.708  | 18.299  |  0.708  |  0.708  
  0.662  | 18.306  |  0.670  |  0.654  
  0.724  | 18.313  |  0.724  |  0.724  
  0.739  | 18.320  |  0.739  |  0.739  
  0.662  | 18.327  |  0.654  |  0.670  
  0.708  | 18.334  |  0.708  |  0.708  
  0.677  | 18.341  |  0.685  |  0.670  
  0.647  | 18.347  |  0.654  |  0.639  
  0.800  | 18.355  |  0.800  |  0.800  
  0.677  | 18.362  |  0.677  |  0.677  
  0.662  | 18.368  |  0.662  |  0.662  
  0.708  | 18.375  |  0.708  |  0.708  
  0.708  | 18.382  |  0.700  |  0.716  
  0.724  | 18.389  |  0.724  |  0.724  
  0.647  | 18.396  |  0.647  |  0.647  
  0.708  | 18.403  |  0.700  |  0.716  
  0.693  | 18.410  |  0.693  |  0.693  
  0.724  | 18.417  |  0.731  |  0.716  
  0.677  | 18.424  |  0.677  |  0.677  
  0.724  | 18.431  |  0.724  |  0.724  
  0.677  | 18.437  |  0.670  |  0.685  
  0.739  | 18.445  |  0.739  |  0.739  
  0.647  | 18.451  |  0.654  |  0.639  
  0.693  | 18.458  |  0.693  |  0.693  
  0.724  | 18.465  |  0.731  |  0.716  
  0.724  | 18.472  |  0.724  |  0.724  
  0.647  | 18.479  |  0.639  |  0.654  
  0.708  | 18.486  |  0.708  |  0.708  
  0.693  | 18.493  |  0.693  |  0.693  
  0.677  | 18.507  |  0.677  |  0.677  
  0.708  | 18.514  |  0.708  |  0.708  
  0.693  | 18.520  |  0.700  |  0.685  
  0.739  | 18.528  |  0.739  |  0.739  
  0.647  | 18.534  |  0.647  |  0.647  
  0.708  | 18.541  |  0.716  |  0.700  
  0.693  | 18.548  |  0.693  |  0.693  
  0.739  | 18.555  |  0.739  |  0.739  
  0.662  | 18.562  |  0.662  |  0.662  
  0.739  | 18.569  |  0.739  |  0.739  
  0.693  | 18.576  |  0.685  |  0.700  
  0.677  | 18.583  |  0.685  |  0.670  
  0.693  | 18.590  |  0.693  |  0.693  
  0.677  | 18.596  |  0.670  |  0.685  
  0.708  | 18.603  |  0.708  |  0.708  
  0.724  | 18.610  |  0.724  |  0.724  
  0.677  | 18.617  |  0.685  |  0.670  
  0.739  | 18.624  |  0.739  |  0.739  
  0.631  | 18.631  |  0.623  |  0.639  
  0.739  | 18.638  |  0.731  |  0.747  
  0.662  | 18.645  |  0.662  |  0.662  
  0.739  | 18.652  |  0.747  |  0.731  
  0.724  | 18.659  |  0.731  |  0.716  
  0.693  | 18.666  |  0.700  |  0.685  
  0.662  | 18.672  |  0.654  |  0.670  
  0.708  | 18.679  |  0.708  |  0.708  
  0.631  | 18.686  |  0.631  |  0.631  
  0.785  | 18.693  |  0.785  |  0.785  
  0.739  | 18.701  |  0.731  |  0.747  
  0.677  | 18.707  |  0.677  |  0.677  
  0.616  | 18.714  |  0.623  |  0.608  
  0.662  | 18.720  |  0.670  |  0.654  
  0.770  | 18.728  |  0.762  |  0.777  
  0.693  | 18.735  |  0.685  |  0.700  
  0.724  | 18.742  |  0.716  |  0.731  
  0.677  | 18.748  |  0.685  |  0.670  
  0.708  | 18.755  |  0.708  |  0.708  
  0.693  | 18.769  |  0.693  |  0.693  
  0.708  | 18.776  |  0.708  |  0.708  
  0.677  | 18.783  |  0.677  |  0.677  
  0.677  | 18.790  |  0.685  |  0.670  
  0.754  | 18.797  |  0.754  |  0.754  
  0.724  | 18.804  |  0.724  |  0.724  
  0.662  | 18.811  |  0.654  |  0.670  
  0.677  | 18.817  |  0.677  |  0.677  
  0.693  | 18.824  |  0.693  |  0.693  
  0.693  | 18.831  |  0.693  |  0.693  
  0.724  | 18.838  |  0.724  |  0.724  
  0.724  | 18.846  |  0.724  |  0.724  
  0.616  | 18.852  |  0.616  |  0.616  
  0.754  | 18.859  |  0.754  |  0.754  
  0.739  | 18.866  |  0.739  |  0.739  
  0.677  | 18.873  |  0.677  |  0.677  
  0.693  | 18.880  |  0.693  |  0.693  
  0.693  | 18.887  |  0.693  |  0.693  
  0.708  | 18.894  |  0.700  |  0.716  
  0.662  | 18.900  |  0.662  |  0.662  
  0.739  | 18.908  |  0.739  |  0.739  
  0.647  | 18.914  |  0.639  |  0.654  
  0.708  | 18.921  |  0.708  |  0.708  
  0.693  | 18.928  |  0.700  |  0.685  
  0.693  | 18.935  |  0.700  |  0.685  
  0.754  | 18.942  |  0.747  |  0.762  
  0.724  | 18.949  |  0.724  |  0.724  
  0.677  | 18.956  |  0.677  |  0.677  
  0.647  | 18.963  |  0.639  |  0.654  
  0.693  | 18.977  |  0.693  |  0.693  
  0.677  | 18.983  |  0.677  |  0.677  
  0.693  | 18.990  |  0.700  |  0.685  
  0.754  | 18.998  |  0.754  |  0.754  
  0.677  | 19.004  |  0.677  |  0.677  
  0.693  | 19.011  |  0.685  |  0.700  
  0.662  | 19.018  |  0.662  |  0.662  
  0.739  | 19.025  |  0.747  |  0.731  
  0.677  | 19.032  |  0.677  |  0.677  
  0.770  | 19.039  |  0.770  |  0.770  
  0.677  | 19.046  |  0.670  |  0.685  
  0.693  | 19.053  |  0.693  |  0.693  
  0.677  | 19.060  |  0.677  |  0.677  
  0.724  | 19.067  |  0.724  |  0.724  
  0.677  | 19.073  |  0.685  |  0.670  
  0.724  | 19.081  |  0.724  |  0.724  
  0.677  | 19.087  |  0.677  |  0.677  
  0.724  | 19.094  |  0.724  |  0.724  
  0.677  | 19.101  |  0.670  |  0.685  
  0.708  | 19.108  |  0.708  |  0.708  
  0.677  | 19.115  |  0.677  |  0.677  
  0.677  | 19.122  |  0.685  |  0.670  
  0.724  | 19.129  |  0.724  |  0.724  
  0.693  | 19.136  |  0.685  |  0.700  
  0.724  | 19.143  |  0.724  |  0.724  
  0.677  | 19.150  |  0.677  |  0.677  
  0.724  | 19.157  |  0.724  |  0.724  
  0.724  | 19.164  |  0.724  |  0.724  
  0.662  | 19.170  |  0.670  |  0.654  
  0.662  | 19.177  |  0.670  |  0.654  
  0.677  | 19.184  |  0.670  |  0.685  
  0.754  | 19.191  |  0.747  |  0.762  
  0.677  | 19.198  |  0.685  |  0.670  
  0.693  | 19.205  |  0.693  |  0.693  
  0.693  | 19.218  |  0.693  |  0.693  
  0.708  | 19.225  |  0.700  |  0.716  
  0.708  | 19.232  |  0.700  |  0.716  
  0.708  | 19.239  |  0.716  |  0.700  
  0.693  | 19.246  |  0.700  |  0.685  
  0.708  | 19.253  |  0.708  |  0.708  
  0.693  | 19.260  |  0.685  |  0.700  
  0.662  | 19.267  |  0.670  |  0.654  
  0.708  | 19.274  |  0.716  |  0.700  
  0.693  | 19.281  |  0.685  |  0.700  
  0.708  | 19.288  |  0.708  |  0.708  
  0.739  | 19.295  |  0.739  |  0.739  
  0.647  | 19.301  |  0.647  |  0.647  
  0.708  | 19.308  |  0.700  |  0.716  
  0.677  | 19.315  |  0.670  |  0.685  
  0.693  | 19.322  |  0.700  |  0.685  
  0.724  | 19.329  |  0.724  |  0.723  
  0.677  | 19.336  |  0.677  |  0.677  
  0.724  | 19.343  |  0.716  |  0.731  
  0.724  | 19.350  |  0.724  |  0.724  
  0.662  | 19.357  |  0.670  |  0.654  
  0.708  | 19.364  |  0.700  |  0.716  
  0.662  | 19.370  |  0.662  |  0.662  
  0.739  | 19.377  |  0.747  |  0.731  
  0.708  | 19.384  |  0.708  |  0.708  
  0.677  | 19.391  |  0.677  |  0.677  
  0.662  | 19.398  |  0.662  |  0.662  
  0.770  | 19.405  |  0.770  |  0.770  
  0.631  | 19.412  |  0.623  |  0.639  
  0.724  | 19.419  |  0.724  |  0.724  
  0.708  | 19.433  |  0.708  |  0.708  
  0.724  | 19.440  |  0.724  |  0.724  
  0.739  | 19.447  |  0.739  |  0.739  
  0.662  | 19.454  |  0.662  |  0.662  
  0.739  | 19.461  |  0.739  |  0.739  
  0.647  | 19.467  |  0.647  |  0.647  
  0.739  | 19.475  |  0.739  |  0.739  
  0.662  | 19.481  |  0.662  |  0.662  
  0.754  | 19.489  |  0.754  |  0.754  
  0.677  | 19.495  |  0.677  |  0.677  
  0.739  | 19.503  |  0.739  |  0.739  
  0.647  | 19.509  |  0.647  |  0.647  
  0.724  | 19.516  |  0.716  |  0.731  
  0.662  | 19.523  |  0.662  |  0.662  
  0.754  | 19.530  |  0.762  |  0.747  
  0.662  | 19.537  |  0.662  |  0.662  
  0.708  | 19.544  |  0.708  |  0.708  
  0.693  | 19.551  |  0.700  |  0.685  
  0.708  | 19.558  |  0.708  |  0.708  
  0.693  | 19.564  |  0.685  |  0.700  
  0.754  | 19.572  |  0.754  |  0.754  
  0.662  | 19.578  |  0.662  |  0.662  
  0.693  | 19.585  |  0.700  |  0.685  
  0.662  | 19.592  |  0.662  |  0.662  
  0.770  | 19.600  |  0.770  |  0.770  
  0.677  | 19.606  |  0.677  |  0.677  
  0.677  | 19.613  |  0.677  |  0.677  
  0.693  | 19.620  |  0.693  |  0.693  
  0.724  | 19.627  |  0.716  |  0.731  
  0.724  | 19.634  |  0.724  |  0.724  
  0.677  | 19.641  |  0.677  |  0.677  
  0.677  | 19.655  |  0.677  |  0.677  
  0.724  | 19.662  |  0.731  |  0.716  
  0.708  | 19.669  |  0.708  |  0.708  
  0.693  | 19.676  |  0.693  |  0.693  
  0.708  | 19.683  |  0.700  |  0.716  
  0.677  | 19.689  |  0.677  |  0.677  
  0.708  | 19.696  |  0.708  |  0.708  
  0.708  | 19.703  |  0.708  |  0.708  
  0.708  | 19.710  |  0.708  |  0.708  
  0.677  | 19.717  |  0.685  |  0.670  
  0.708  | 19.724  |  0.716  |  0.700  
  0.677  | 19.731  |  0.670  |  0.685  
  0.724  | 19.738  |  0.724  |  0.724  
  0.693  | 19.745  |  0.693  |  0.693  
  0.708  | 19.752  |  0.700  |  0.716  
  0.677  | 19.758  |  0.677  |  0.677  
  0.693  | 19.765  |  0.693  |  0.693  
  0.708  | 19.772  |  0.708  |  0.708  
  0.693  | 19.779  |  0.685  |  0.700  
  0.677  | 19.786  |  0.677  |  0.677  
  0.739  | 19.793  |  0.739  |  0.739  
  0.677  | 19.800  |  0.685  |  0.670  
  0.739  | 19.807  |  0.739  |  0.739  
  0.693  | 19.814  |  0.685  |  0.700  
  0.693  | 19.821  |  0.693  |  0.693  
  0.647  | 19.827  |  0.647  |  0.647  
  0.708  | 19.834  |  0.716  |  0.700  
  0.677  | 19.841  |  0.670  |  0.685  
  0.708  | 19.848  |  0.708  |  0.708  
  0.754  | 19.856  |  0.754  |  0.754  
  0.708  | 19.863  |  0.708  |  0.708  
  0.677  | 19.869  |  0.670  |  0.685  
  0.662  | 19.876  |  0.670  |  0.654  
  0.708  | 19.883  |  0.708  |  0.708  
  0.724  | 19.890  |  0.716  |  0.731  
  0.662  | 19.903  |  0.670  |  0.654  
  0.708  | 19.910  |  0.716  |  0.700  
  0.708  | 19.917  |  0.700  |  0.716  
  0.708  | 19.924  |  0.700  |  0.716  
  0.677  | 19.931  |  0.677  |  0.677  
  0.708  | 19.938  |  0.716  |  0.700  
  0.724  | 19.945  |  0.716  |  0.731  
  0.677  | 19.952  |  0.677  |  0.677  
  0.724  | 19.959  |  0.724  |  0.724  
  0.677  | 19.966  |  0.677  |  0.677  
  0.677  | 19.973  |  0.677  |  0.677  
  0.708  | 19.980  |  0.716  |  0.700  
  0.724  | 19.987  |  0.716  |  0.731  
  0.677  | 19.993  |  0.670  |  0.685  
  0.708  | 20.000  |  0.716  |  0.700  
  0.677  | 20.007  |  0.677  |  0.677  
  0.724  | 20.014  |  0.724  |  0.724  
  0.693  | 20.021  |  0.685  |  0.700  
  0.647  | 20.028  |  0.654  |  0.639  
  0.754  | 20.035  |  0.747  |  0.762  
  0.693  | 20.042  |  0.693  |  0.693  
  0.677  | 20.049  |  0.685  |  0.670  
  0.724  | 20.056  |  0.724  |  0.724  
  0.708  | 20.063  |  0.700  |  0.716  
  0.693  | 20.070  |  0.685  |  0.700  
  0.693  | 20.077  |  0.693  |  0.693  
  0.693  | 20.083  |  0.700  |  0.685  
  0.677  | 20.090  |  0.677  |  0.677  
  0.754  | 20.098  |  0.747  |  0.762  
  0.647  | 20.104  |  0.647  |  0.647  
  0.693  | 20.111  |  0.700  |  0.685  
  0.693  | 20.118  |  0.693  |  0.693  
  0.724  | 20.125  |  0.724  |  0.724  
  0.739  | 20.132  |  0.739  |  0.739  
  0.693  | 20.139  |  0.693  |  0.693  
  0.662  | 20.146  |  0.662  |  0.662  
  0.708  | 20.159  |  0.700  |  0.716  
  0.693  | 20.166  |  0.693  |  0.693  
  0.724  | 20.173  |  0.724  |  0.724  
  0.724  | 20.180  |  0.724  |  0.724  
  0.662  | 20.187  |  0.662  |  0.662  
  0.693  | 20.194  |  0.700  |  0.685  
  0.754  | 20.201  |  0.754  |  0.754  
  0.647  | 20.208  |  0.639  |  0.654  
  0.708  | 20.215  |  0.708  |  0.708  
  0.693  | 20.222  |  0.693  |  0.693  
  0.754  | 20.229  |  0.754  |  0.754  
  0.662  | 20.236  |  0.662  |  0.662  
  0.708  | 20.243  |  0.708  |  0.708  
  0.724  | 20.250  |  0.724  |  0.724  
  0.677  | 20.257  |  0.677  |  0.677  
  0.693  | 20.263  |  0.693  |  0.693  
  0.708  | 20.270  |  0.716  |  0.700  
  0.631  | 20.277  |  0.631  |  0.631  
  0.754  | 20.284  |  0.762  |  0.747  
  0.677  | 20.291  |  0.677  |  0.677  
  0.724  | 20.298  |  0.716  |  0.731  
  0.677  | 20.305  |  0.670  |  0.685  
  0.739  | 20.312  |  0.739  |  0.739  
  0.677  | 20.319  |  0.677  |  0.677  
  0.724  | 20.326  |  0.731  |  0.716  
  0.677  | 20.333  |  0.677  |  0.677  
  0.739  | 20.340  |  0.739  |  0.739  
  0.677  | 20.347  |  0.677  |  0.677  
  0.708  | 20.354  |  0.700  |  0.716  
  0.631  | 20.360  |  0.623  |  0.639  
  0.693  | 20.367  |  0.700  |  0.685  
  0.739  | 20.374  |  0.747  |  0.731  
  0.770  | 20.382  |  0.770  |  0.770  
  0.631  | 20.388  |  0.631  |  0.631  
  0.724  | 20.395  |  0.723  |  0.724  
  0.662  | 20.402  |  0.662  |  0.662  
  0.708  | 20.416  |  0.708  |  0.708  
  0.724  | 20.423  |  0.724  |  0.724  
  0.708  | 20.430  |  0.708  |  0.708  
  0.724  | 20.437  |  0.724  |  0.724  
  0.693  | 20.444  |  0.693  |  0.693  
  0.693  | 20.451  |  0.693  |  0.693  
  0.616  | 20.457  |  0.608  |  0.623  
  0.724  | 20.464  |  0.724  |  0.724  
  0.724  | 20.471  |  0.724  |  0.724  
  0.693  | 20.478  |  0.693  |  0.693  
  0.693  | 20.485  |  0.693  |  0.693  
  0.724  | 20.492  |  0.724  |  0.724  
  0.708  | 20.499  |  0.708  |  0.708  
  0.708  | 20.506  |  0.716  |  0.700  
  0.647  | 20.512  |  0.647  |  0.647  
  0.739  | 20.520  |  0.739  |  0.739  
  0.739  | 20.527  |  0.739  |  0.739  
  0.662  | 20.534  |  0.662  |  0.662  
  0.677  | 20.540  |  0.677  |  0.677  
  0.693  | 20.547  |  0.700  |  0.685  
  0.708  | 20.554  |  0.700  |  0.716  
  0.739  | 20.562  |  0.739  |  0.739  
  0.631  | 20.568  |  0.623  |  0.639  
  0.754  | 20.575  |  0.754  |  0.754  
  0.647  | 20.582  |  0.647  |  0.647  
  0.770  | 20.589  |  0.770  |  0.770  
  0.677  | 20.596  |  0.685  |  0.670  
  0.708  | 20.603  |  0.716  |  0.700  
  0.677  | 20.610  |  0.677  |  0.677  
  0.693  | 20.617  |  0.693  |  0.693  
  0.677  | 20.623  |  0.677  |  0.677  
  0.785  | 20.631  |  0.777  |  0.793  
  0.693  | 20.638  |  0.693  |  0.693  
  0.647  | 20.644  |  0.654  |  0.639  
  0.693  | 20.658  |  0.693  |  0.693  
  0.693  | 20.665  |  0.693  |  0.693  
  0.724  | 20.672  |  0.716  |  0.731  
  0.724  | 20.672  |  0.716  |  0.731  
  0.616  | 20.686  |  0.608  |  0.623  
  0.662  | 20.692  |  0.654  |  0.670  
  0.693  | 20.699  |  0.700  |  0.685  
  0.724  | 20.706  |  0.731  |  0.716  
  0.708  | 20.713  |  0.708  |  0.708  
  0.693  | 20.720  |  0.685  |  0.700  
  0.708  | 20.727  |  0.708  |  0.708  
  0.693  | 20.734  |  0.693  |  0.693  
  0.677  | 20.741  |  0.670  |  0.685  
  0.724  | 20.748  |  0.724  |  0.724  
  0.677  | 20.755  |  0.685  |  0.670  
  0.708  | 20.762  |  0.716  |  0.700  
  0.739  | 20.769  |  0.739  |  0.739  
  0.662  | 20.776  |  0.654  |  0.670  
  0.677  | 20.782  |  0.677  |  0.677  
  0.739  | 20.790  |  0.739  |  0.739  
  0.662  | 20.796  |  0.662  |  0.662  
  0.739  | 20.804  |  0.739  |  0.739  
  0.724  | 20.811  |  0.724  |  0.724  
  0.662  | 20.817  |  0.670  |  0.654  
  0.647  | 20.824  |  0.654  |  0.639  
  0.693  | 20.831  |  0.693  |  0.693  
  0.739  | 20.838  |  0.731  |  0.747  
  0.754  | 20.845  |  0.754  |  0.754  
  0.693  | 20.852  |  0.693  |  0.693  
  0.693  | 20.859  |  0.693  |  0.693  
  0.677  | 20.866  |  0.677  |  0.677  
  0.677  | 20.872  |  0.677  |  0.677  
  0.677  | 20.886  |  0.677  |  0.677  
  0.739  | 20.893  |  0.739  |  0.739  
  0.647  | 20.900  |  0.647  |  0.647  
  0.770  | 20.907  |  0.770  |  0.770  
  0.693  | 20.914  |  0.693  |  0.693  
  0.693  | 20.921  |  0.700  |  0.685  
  0.662  | 20.928  |  0.670  |  0.654  
  0.724  | 20.935  |  0.716  |  0.731  
  0.677  | 20.942  |  0.670  |  0.685  
  0.724  | 20.949  |  0.724  |  0.724  
  0.677  | 20.955  |  0.677  |  0.677  
  0.724  | 20.963  |  0.724  |  0.724  
  0.662  | 20.969  |  0.654  |  0.670  
  0.724  | 20.976  |  0.716  |  0.731  
  0.677  | 20.983  |  0.685  |  0.670  
  0.708  | 20.990  |  0.708  |  0.708  
  0.708  | 20.997  |  0.708  |  0.708  
  0.708  | 21.004  |  0.708  |  0.708  
  0.708  | 21.011  |  0.700  |  0.716  
  0.662  | 21.018  |  0.662  |  0.662  
  0.739  | 21.025  |  0.747  |  0.731  
  0.677  | 21.032  |  0.677  |  0.677  
  0.677  | 21.038  |  0.677  |  0.677  
  0.724  | 21.046  |  0.724  |  0.724  
  0.724  | 21.053  |  0.731  |  0.716  
  0.724  | 21.060  |  0.724  |  0.724  
  0.616  | 21.066  |  0.608  |  0.623  
  0.708  | 21.073  |  0.700  |  0.716  
  0.677  | 21.080  |  0.677  |  0.677  
  0.739  | 21.087  |  0.739  |  0.739  
  0.677  | 21.094  |  0.685  |  0.670  
  0.754  | 21.101  |  0.762  |  0.747  
  0.616  | 21.114  |  0.616  |  0.616  
  0.616  | 21.114  |  0.616  |  0.616  
  0.708  | 21.128  |  0.708  |  0.708  
  0.708  | 21.136  |  0.708  |  0.708  
  0.662  | 21.142  |  0.662  |  0.662  
  0.708  | 21.149  |  0.708  |  0.708  
  0.693  | 21.156  |  0.693  |  0.693  
  0.693  | 21.163  |  0.693  |  0.693  
  0.693  | 21.170  |  0.700  |  0.685  
  0.724  | 21.177  |  0.724  |  0.724  
  0.677  | 21.184  |  0.677  |  0.677  
  0.677  | 21.191  |  0.677  |  0.677  
  0.708  | 21.198  |  0.700  |  0.716  
  0.693  | 21.204  |  0.685  |  0.700  
  0.708  | 21.211  |  0.708  |  0.708  
  0.708  | 21.219  |  0.708  |  0.708  
  0.724  | 21.226  |  0.731  |  0.716  
  0.724  | 21.233  |  0.731  |  0.716  
  0.600  | 21.239  |  0.593  |  0.608  
  0.739  | 21.246  |  0.731  |  0.747  
  0.662  | 21.253  |  0.662  |  0.662  
  0.739  | 21.260  |  0.739  |  0.739  
  0.693  | 21.267  |  0.693  |  0.693  
  0.724  | 21.274  |  0.716  |  0.731  
  0.677  | 21.281  |  0.677  |  0.677  
  0.739  | 21.288  |  0.731  |  0.747  
  0.631  | 21.294  |  0.623  |  0.639  
  0.739  | 21.302  |  0.731  |  0.747  
  0.662  | 21.308  |  0.670  |  0.654  
  0.770  | 21.316  |  0.770  |  0.770  
  0.647  | 21.322  |  0.639  |  0.654  
  0.708  | 21.329  |  0.708  |  0.708  
  0.677  | 21.336  |  0.685  |  0.670  
  0.724  | 21.343  |  0.724  |  0.724  
  0.693  | 21.350  |  0.685  |  0.700  
  0.708  | 21.357  |  0.700  |  0.716  
  0.708  | 21.364  |  0.700  |  0.716  
  0.662  | 21.370  |  0.662  |  0.662  
  0.693  | 21.384  |  0.693  |  0.693  
  0.708  | 21.391  |  0.700  |  0.716  
  0.708  | 21.398  |  0.716  |  0.700  
  0.647  | 21.405  |  0.654  |  0.639  
  0.708  | 21.412  |  0.708  |  0.708  
  0.724  | 21.419  |  0.723  |  0.724  
  0.708  | 21.426  |  0.708  |  0.708  
  0.693  | 21.433  |  0.693  |  0.693  
  0.662  | 21.439  |  0.654  |  0.670  
  0.693  | 21.446  |  0.693  |  0.693  
  0.724  | 21.453  |  0.716  |  0.731  
  0.724  | 21.461  |  0.716  |  0.731  
  0.647  | 21.467  |  0.647  |  0.647  
  0.708  | 21.474  |  0.708  |  0.708  
  0.724  | 21.481  |  0.724  |  0.724  
  0.693  | 21.488  |  0.685  |  0.700  
  0.677  | 21.495  |  0.677  |  0.677  
  0.693  | 21.502  |  0.685  |  0.700  
  0.677  | 21.508  |  0.670  |  0.685  
  0.739  | 21.516  |  0.739  |  0.739  
  0.708  | 21.523  |  0.700  |  0.716  
  0.662  | 21.529  |  0.654  |  0.670  
  0.693  | 21.536  |  0.700  |  0.685  
  0.693  | 21.543  |  0.700  |  0.685  
  0.724  | 21.550  |  0.724  |  0.724  
  0.693  | 21.557  |  0.685  |  0.700  
  0.647  | 21.563  |  0.639  |  0.654  
  0.754  | 21.571  |  0.754  |  0.754  
  0.724  | 21.578  |  0.731  |  0.716  
  0.631  | 21.584  |  0.623  |  0.639  
  0.677  | 21.591  |  0.677  |  0.677  
  0.708  | 21.598  |  0.700  |  0.716  
  0.770  | 21.606  |  0.762  |  0.777  
  0.647  | 21.612  |  0.647  |  0.647  
  0.708  | 21.619  |  0.708  |  0.708  
  0.647  | 21.633  |  0.647  |  0.647  
  0.693  | 21.640  |  0.685  |  0.700  
  0.724  | 21.647  |  0.724  |  0.724  
  0.693  | 21.654  |  0.693  |  0.693  
  0.708  | 21.661  |  0.708  |  0.708  
  0.677  | 21.667  |  0.677  |  0.677  
  0.708  | 21.674  |  0.708  |  0.708  
  0.647  | 21.681  |  0.639  |  0.654  
  0.770  | 21.688  |  0.770  |  0.770  
  0.724  | 21.696  |  0.724  |  0.724  
  0.677  | 21.702  |  0.677  |  0.677  
  0.662  | 21.709  |  0.662  |  0.662  
  0.708  | 21.716  |  0.708  |  0.708  
  0.693  | 21.723  |  0.693  |  0.693  
  0.693  | 21.730  |  0.685  |  0.700  
  0.693  | 21.737  |  0.685  |  0.700  
  0.708  | 21.744  |  0.700  |  0.716  
  0.693  | 21.750  |  0.693  |  0.693  
  0.724  | 21.758  |  0.731  |  0.716  
  0.677  | 21.764  |  0.677  |  0.677  
  0.677  | 21.771  |  0.670  |  0.685  
  0.693  | 21.778  |  0.692  |  0.693  
  0.708  | 21.785  |  0.700  |  0.716  
  0.693  | 21.792  |  0.693  |  0.693  
  0.708  | 21.799  |  0.716  |  0.700  
  0.724  | 21.806  |  0.724  |  0.724  
  0.647  | 21.812  |  0.639  |  0.654  
  0.754  | 21.820  |  0.754  |  0.754  
  0.739  | 21.827  |  0.731  |  0.747  
  0.585  | 21.833  |  0.585  |  0.585  
  0.693  | 21.840  |  0.685  |  0.700  
  0.739  | 21.847  |  0.747  |  0.731  
  0.708  | 21.854  |  0.708  |  0.708  
  0.693  | 21.861  |  0.700  |  0.685  
  0.647  | 21.874  |  0.647  |  0.647  
  0.693  | 21.881  |  0.693  |  0.693  
  0.693  | 21.888  |  0.700  |  0.685  
  0.739  | 21.895  |  0.739  |  0.739  
  0.662  | 21.902  |  0.662  |  0.662  
  0.708  | 21.909  |  0.708  |  0.708  
  0.647  | 21.915  |  0.647  |  0.647  
  0.708  | 21.922  |  0.716  |  0.700  
  0.662  | 21.929  |  0.670  |  0.654  
  0.693  | 21.936  |  0.693  |  0.693  
  0.739  | 21.943  |  0.731  |  0.747  
  0.647  | 21.949  |  0.647  |  0.647  
  0.647  | 21.956  |  0.647  |  0.647  
  0.770  | 21.963  |  0.770  |  0.770  
  0.631  | 21.970  |  0.639  |  0.623  
  0.724  | 21.977  |  0.731  |  0.716  
  0.708  | 21.984  |  0.708  |  0.708  
  0.662  | 21.991  |  0.654  |  0.670  
  0.662  | 21.997  |  0.654  |  0.670  
  0.693  | 22.004  |  0.693  |  0.693  
  0.677  | 22.011  |  0.685  |  0.670  
  0.662  | 22.017  |  0.662  |  0.662  
  0.724  | 22.024  |  0.731  |  0.716  
  0.677  | 22.031  |  0.670  |  0.685  
  0.708  | 22.038  |  0.716  |  0.700  
  0.677  | 22.045  |  0.685  |  0.670  
  0.647  | 22.051  |  0.647  |  0.647  
  0.708  | 22.058  |  0.708  |  0.708  
  0.693  | 22.065  |  0.693  |  0.693  
  0.662  | 22.079  |  0.654  |  0.670  
  0.677  | 22.086  |  0.685  |  0.670  
  0.693  | 22.092  |  0.700  |  0.685  
  0.693  | 22.099  |  0.693  |  0.693  
  0.708  | 22.106  |  0.708  |  0.708  
  0.647  | 22.113  |  0.654  |  0.639  
  0.693  | 22.120  |  0.700  |  0.685  
  0.677  | 22.126  |  0.670  |  0.685  
  0.708  | 22.133  |  0.700  |  0.716  
  0.693  | 22.140  |  0.693  |  0.693  
  0.693  | 22.147  |  0.693  |  0.693  
  0.662  | 22.154  |  0.662  |  0.662  
  0.739  | 22.161  |  0.747  |  0.731  
  0.631  | 22.167  |  0.639  |  0.623  
  0.739  | 22.175  |  0.739  |  0.739  
  0.647  | 22.181  |  0.647  |  0.647  
  0.739  | 22.188  |  0.747  |  0.731  
  0.647  | 22.195  |  0.639  |  0.654  
  0.739  | 22.202  |  0.747  |  0.731  
